Distance 46183.75 m, after 224 s.
Distance 46033.77 m, after 225 s.
Distance 45884.17 m, after 226 s.
Distance 45734.94 m, after 227 s.
Distance 45586.08 m, after 228 s.
Distance 45437.58 m, after 229 s.
Distance 45289.44 m, after 230 s.
Distance 45141.67 m, after 231 s.
Distance 44994.26 m, after 232 s.
Distance 44847.2 m, after 233 s.
Distance 44700.5 m, after 234 s.
Distance 44554.14 m, after 235 s.
Distance 44408.14 m, after 236 s.
Distance 44262.48 m, after 237 s.
Distance 44117.17 m, after 238 s.
Distance 43972.2 m, after 239 s.
Distance 43827.57 m, after 240 s.
Distance 43683.27 m, after 241 s.
Distance 43539.31 m, after 242 s.
Distance 43395.68 m, after 243 s.
Distance 43252.38 m, after 244 s.
Distance 43109.4 m, after 245 s.
Distance 42966.75 m, after 246 s.
Distance 42824.43 m, after 247 s.
Distance 42682.42 m, after 248 s.
Distance 42540.73 m, after 249 s.
Distance 42399.35 m, after 250 s.
Distance 42258.28 m, after 251 s.
Distance 42117.53 m, after 252 s.
Distance 41977.08 m, after 253 s.
Distance 41836.93 m, after 254 s.
Distance 41697.09 m, after 255 s.
Distance 41557.55 m, after 256 s.
Distance 41418.3 m, after 257 s.
Distance 41279.35 m, after 258 s.
Distance 41140.69 m, after 259 s.
Distance 41002.32 m, after 260 s.
Distance 40864.23 m, after 261 s.
Distance 40726.44 m, after 262 s.
Distance 40588.92 m, after 263 s.
Distance 40451.68 m, after 264 s.
Distance 40314.72 m, after 265 s.
Distance 40178.03 m, after 266 s.
Distance 40041.62 m, after 267 s.
Distance 39905.47 m, after 268 s.
Distance 39769.6 m, after 269 s.
Distance 39633.98 m, after 270 s.
Distance 39498.63 m, after 271 s.
Distance 39363.54 m, after 272 s.
Distance 39228.71 m, after 273 s.
Distance 39094.12 m, after 274 s.
Distance 38959.8 m, after 275 s.
Distance 38825.72 m, after 276 s.
Distance 38691.89 m, after 277 s.
Distance 38558.3 m, after 278 s.
Distance 38424.95 m, after 279 s.
Distance 38291.85 m, after 280 s.
Distance 38158.98 m, after 281 s.
Distance 38026.35 m, after 282 s.
Distance 37893.95 m, after 283 s.
Distance 37761.78 m, after 284 s.
Distance 37629.83 m, after 285 s.
Distance 37498.11 m, after 286 s.
Distance 37366.62 m, after 287 s.
Distance 37235.34 m, after 288 s.
Distance 37104.28 m, after 289 s.
Distance 36973.44 m, after 290 s.
Distance 36842.81 m, after 291 s.
Distance 36712.39 m, after 292 s.
Distance 36582.17 m, after 293 s.
Distance 36452.16 m, after 294 s.
Distance 36322.36 m, after 295 s.
Distance 36192.76 m, after 296 s.
Distance 36063.35 m, after 297 s.
Distance 35934.14 m, after 298 s.
Distance 35805.12 m, after 299 s.
Distance 35676.3 m, after 300 s.
Distance 35547.66 m, after 301 s.
Distance 35419.21 m, after 302 s.
Distance 35290.94 m, after 303 s.
Distance 35162.85 m, after 304 s.
Distance 35034.95 m, after 305 s.
Distance 34907.22 m, after 306 s.
Distance 34779.66 m, after 307 s.
Distance 34652.28 m, after 308 s.
Distance 34525.06 m, after 309 s.
Distance 34398.01 m, after 310 s.
Distance 34271.13 m, after 311 s.
Distance 34144.41 m, after 312 s.
Distance 34017.85 m, after 313 s.
Distance 33891.45 m, after 314 s.
Distance 33765.21 m, after 315 s.
Distance 33639.12 m, after 316 s.
Distance 33513.18 m, after 317 s.
Distance 33387.39 m, after 318 s.
Distance 33261.74 m, after 319 s.
Distance 33136.24 m, after 320 s.
Distance 33010.89 m, after 321 s.
Distance 32885.67 m, after 322 s.
Distance 32760.59 m, after 323 s.
Distance 32635.65 m, after 324 s.
Distance 32510.83 m, after 325 s.
Distance 32386.15 m, after 326 s.
Distance 32261.6 m, after 327 s.
Distance 32137.18 m, after 328 s.
Distance 32012.88 m, after 329 s.
Distance 31888.7 m, after 330 s.
Distance 31764.65 m, after 331 s.
Distance 31640.71 m, after 332 s.
Distance 31516.89 m, after 333 s.
Distance 31393.18 m, after 334 s.
Distance 31269.58 m, after 335 s.
Distance 31146.1 m, after 336 s.
Distance 31022.72 m, after 337 s.
Distance 30899.44 m, after 338 s.
Distance 30776.27 m, after 339 s.
Distance 30653.2 m, after 340 s.
Distance 30530.23 m, after 341 s.
Distance 30407.36 m, after 342 s.
Distance 30284.58 m, after 343 s.
Distance 30161.9 m, after 344 s.
Distance 30039.31 m, after 345 s.
Distance 29916.81 m, after 346 s.
Distance 29794.39 m, after 347 s.
Distance 29672.06 m, after 348 s.
Distance 29549.81 m, after 349 s.
Distance 29427.65 m, after 350 s.
Distance 29305.56 m, after 351 s.
Distance 29183.55 m, after 352 s.
Distance 29061.62 m, after 353 s.
Distance 28939.76 m, after 354 s.
Distance 28817.97 m, after 355 s.
Distance 28696.25 m, after 356 s.
Distance 28574.6 m, after 357 s.
Distance 28453.02 m, after 358 s.
Distance 28331.5 m, after 359 s.
Distance 28210.04 m, after 360 s.
Distance 28088.65 m, after 361 s.
Distance 27967.31 m, after 362 s.
Distance 27846.03 m, after 363 s.
Distance 27724.81 m, after 364 s.
Distance 27603.64 m, after 365 s.
Distance 27482.52 m, after 366 s.
Distance 27361.45 m, after 367 s.
Distance 27240.43 m, after 368 s.
Distance 27119.46 m, after 369 s.
Distance 26998.53 m, after 370 s.
Distance 26877.65 m, after 371 s.
Distance 26756.81 m, after 372 s.
Distance 26636 m, after 373 s.
Distance 26515.24 m, after 374 s.
Distance 26394.51 m, after 375 s.
Distance 26273.82 m, after 376 s.
Distance 26153.16 m, after 377 s.
Distance 26032.54 m, after 378 s.
Distance 25911.94 m, after 379 s.
Distance 25791.38 m, after 380 s.
Distance 25670.84 m, after 381 s.
Distance 25550.32 m, after 382 s.
Distance 25429.83 m, after 383 s.
Distance 25309.37 m, after 384 s.
Distance 25188.92 m, after 385 s.
Distance 25068.5 m, after 386 s.
Distance 24948.09 m, after 387 s.
Distance 24827.7 m, after 388 s.
Distance 24707.33 m, after 389 s.
Distance 24586.97 m, after 390 s.
Distance 24466.62 m, after 391 s.
Distance 24346.29 m, after 392 s.
Distance 24225.96 m, after 393 s.
Distance 24105.65 m, after 394 s.
Distance 23985.34 m, after 395 s.
Distance 23865.04 m, after 396 s.
Distance 23744.74 m, after 397 s.
Distance 23624.44 m, after 398 s.
Distance 23504.15 m, after 399 s.
Distance 23383.86 m, after 400 s.
Distance 23263.57 m, after 401 s.
Distance 23143.28 m, after 402 s.
Distance 23022.98 m, after 403 s.
Distance 22902.68 m, after 404 s.
Distance 22782.38 m, after 405 s.
Distance 22662.07 m, after 406 s.
Distance 22541.75 m, after 407 s.
Distance 22421.42 m, after 408 s.
Distance 22301.08 m, after 409 s.
Distance 22180.74 m, after 410 s.
Distance 22060.38 m, after 411 s.
Distance 21940.01 m, after 412 s.
Distance 21819.62 m, after 413 s.
Distance 21699.22 m, after 414 s.
Distance 21578.8 m, after 415 s.
Distance 21458.37 m, after 416 s.
Distance 21337.92 m, after 417 s.
Distance 21217.45 m, after 418 s.
Distance 21096.96 m, after 419 s.
Distance 20976.44 m, after 420 s.
Distance 20855.91 m, after 421 s.
Distance 20735.35 m, after 422 s.
Distance 20614.77 m, after 423 s.
Distance 20494.17 m, after 424 s.
Distance 20373.54 m, after 425 s.
Distance 20252.88 m, after 426 s.
Distance 20132.2 m, after 427 s.
Distance 20011.49 m, after 428 s.
Distance 19890.75 m, after 429 s.
Distance 19769.98 m, after 430 s.
Distance 19649.18 m, after 431 s.
Distance 19528.35 m, after 432 s.
Distance 19407.49 m, after 433 s.
Distance 19286.59 m, after 434 s.
Distance 19165.67 m, after 435 s.
Distance 19044.7 m, after 436 s.
Distance 18923.71 m, after 437 s.
Distance 18802.68 m, after 438 s.
Distance 18681.61 m, after 439 s.
Distance 18560.51 m, after 440 s.
Distance 18439.36 m, after 441 s.
Distance 18318.19 m, after 442 s.
Distance 18196.97 m, after 443 s.
Distance 18075.71 m, after 444 s.
Distance 17954.42 m, after 445 s.
Distance 17833.08 m, after 446 s.
Distance 17711.71 m, after 447 s.
Distance 17590.29 m, after 448 s.
Distance 17468.83 m, after 449 s.
Distance 17347.33 m, after 450 s.
Distance 17225.79 m, after 451 s.
Distance 17104.2 m, after 452 s.
Distance 16982.57 m, after 453 s.
Distance 16860.9 m, after 454 s.
Distance 16739.18 m, after 455 s.
Distance 16617.42 m, after 456 s.
Distance 16495.62 m, after 457 s.
Distance 16373.77 m, after 458 s.
Distance 16251.87 m, after 459 s.
Distance 16129.93 m, after 460 s.
Distance 16007.94 m, after 461 s.
Distance 15885.9 m, after 462 s.
Distance 15763.82 m, after 463 s.
Distance 15641.69 m, after 464 s.
Distance 15519.52 m, after 465 s.
Distance 15397.29 m, after 466 s.
Distance 15275.02 m, after 467 s.
Distance 15152.7 m, after 468 s.
Distance 15030.34 m, after 469 s.
Distance 14907.92 m, after 470 s.
Distance 14785.46 m, after 471 s.
Distance 14662.95 m, after 472 s.
Distance 14540.39 m, after 473 s.
Distance 14417.78 m, after 474 s.
Distance 14295.12 m, after 475 s.
Distance 14172.42 m, after 476 s.
Distance 14049.66 m, after 477 s.
Distance 13926.86 m, after 478 s.
Distance 13804.01 m, after 479 s.
Distance 13681.1 m, after 480 s.
Distance 13558.15 m, after 481 s.
Distance 13435.15 m, after 482 s.
Distance 13312.11 m, after 483 s.
Distance 13189.01 m, after 484 s.
Distance 13065.86 m, after 485 s.
Distance 12942.67 m, after 486 s.
Distance 12819.43 m, after 487 s.
Distance 12696.13 m, after 488 s.
Distance 12572.79 m, after 489 s.
Distance 12449.41 m, after 490 s.
Distance 12325.97 m, after 491 s.
Distance 12202.49 m, after 492 s.
Distance 12078.96 m, after 493 s.
Distance 11955.38 m, after 494 s.
Distance 11831.75 m, after 495 s.
Distance 11708.08 m, after 496 s.
Distance 11584.36 m, after 497 s.
Distance 11460.6 m, after 498 s.
Distance 11336.79 m, after 499 s.
Distance 11212.93 m, after 500 s.
Distance 11089.03 m, after 501 s.
Distance 10965.09 m, after 502 s.
Distance 10841.1 m, after 503 s.
Distance 10717.06 m, after 504 s.
Distance 10592.98 m, after 505 s.
Distance 10468.86 m, after 506 s.
Distance 10344.7 m, after 507 s.
Distance 10220.49 m, after 508 s.
Distance 10096.24 m, after 509 s.
Distance 9971.95 m, after 510 s.
Distance 9847.62 m, after 511 s.
Distance 9723.25 m, after 512 s.
Distance 9598.84 m, after 513 s.
Distance 9474.4 m, after 514 s.
Distance 9349.91 m, after 515 s.
Distance 9225.39 m, after 516 s.
Distance 9100.83 m, after 517 s.
Distance 8976.23 m, after 518 s.
Distance 8851.6 m, after 519 s.
Distance 8726.93 m, after 520 s.
Distance 8602.23 m, after 521 s.
Distance 8477.5 m, after 522 s.
Distance 8352.73 m, after 523 s.
Distance 8227.94 m, after 524 s.
Distance 8103.11 m, after 525 s.
Distance 7978.26 m, after 526 s.
Distance 7853.38 m, after 527 s.
Distance 7728.47 m, after 528 s.
Distance 7603.54 m, after 529 s.
Distance 7478.58 m, after 530 s.
Distance 7353.6 m, after 531 s.
Distance 7228.6 m, after 532 s.
Distance 7103.58 m, after 533 s.
Distance 6978.53 m, after 534 s.
Distance 6853.48 m, after 535 s.
Distance 6728.4 m, after 536 s.
Distance 6603.32 m, after 537 s.
Distance 6478.22 m, after 538 s.
Distance 6353.11 m, after 539 s.
Distance 6228 m, after 540 s.
Distance 6102.88 m, after 541 s.
Distance 5977.76 m, after 542 s.
Distance 5852.64 m, after 543 s.
Distance 5727.52 m, after 544 s.
Distance 5602.4 m, after 545 s.
Distance 5477.3 m, after 546 s.
Distance 5352.2 m, after 547 s.
Distance 5227.12 m, after 548 s.
Distance 5102.07 m, after 549 s.
Distance 4977.03 m, after 550 s.
Distance 4852.03 m, after 551 s.
Distance 4727.06 m, after 552 s.
Distance 4602.13 m, after 553 s.
Distance 4477.24 m, after 554 s.
Distance 4352.41 m, after 555 s.
Distance 4227.64 m, after 556 s.
Distance 4102.94 m, after 557 s.
Distance 3978.32 m, after 558 s.
Distance 3853.78 m, after 559 s.
Distance 3729.35 m, after 560 s.
Distance 3605.03 m, after 561 s.
Distance 3480.84 m, after 562 s.
Distance 3356.8 m, after 563 s.
Distance 3232.93 m, after 564 s.
Distance 3109.25 m, after 565 s.
Distance 2985.78 m, after 566 s.
Distance 2862.56 m, after 567 s.
Distance 2739.63 m, after 568 s.
Distance 2617.02 m, after 569 s.
Distance 2494.8 m, after 570 s.
Distance 2373.01 m, after 571 s.
Distance 2251.74 m, after 572 s.
Distance 2131.08 m, after 573 s.
Distance 2011.14 m, after 574 s.
Distance 1892.05 m, after 575 s.
Distance 1774.01 m, after 576 s.
Distance 1657.22 m, after 577 s.
Distance 1541.98 m, after 578 s.
Distance 1428.67 m, after 579 s.
Distance 1317.78 m, after 580 s.
Distance 1209.99 m, after 581 s.
Distance 1106.21 m, after 582 s.
Distance 1007.68 m, after 583 s.
Distance 916.1 m, after 584 s.
Distance 833.75 m, after 585 s.
Distance 763.64 m, after 586 s.
Distance 709.41 m, after 587 s.
Distance 674.89 m, after 588 s.
Distance 663.18 m, after 589 s.
Distance 94666.78 m, after 1 s.
Distance 94381.87 m, after 2 s.
Distance 94097.6 m, after 3 s.
Distance 93813.99 m, after 4 s.
Distance 93531.03 m, after 5 s.
Distance 93248.73 m, after 6 s.
Distance 92967.07 m, after 7 s.
Distance 92686.07 m, after 8 s.
Distance 92405.72 m, after 9 s.
Distance 92126.02 m, after 10 s.
Distance 91846.97 m, after 11 s.
Distance 91568.58 m, after 12 s.
Distance 91290.84 m, after 13 s.
Distance 91013.75 m, after 14 s.
Distance 90737.31 m, after 15 s.
Distance 90461.52 m, after 16 s.
Distance 90186.38 m, after 17 s.
Distance 89911.9 m, after 18 s.
Distance 89638.06 m, after 19 s.
Distance 89364.88 m, after 20 s.
Distance 89092.35 m, after 21 s.
Distance 88820.47 m, after 22 s.
Distance 88549.23 m, after 23 s.
Distance 88278.65 m, after 24 s.
Distance 88008.72 m, after 25 s.
Distance 87739.44 m, after 26 s.
Distance 87470.8 m, after 27 s.
Distance 87202.82 m, after 28 s.
Distance 86935.48 m, after 29 s.
Distance 86668.8 m, after 30 s.
Distance 86402.76 m, after 31 s.
Distance 86137.37 m, after 32 s.
Distance 85872.63 m, after 33 s.
Distance 85608.53 m, after 34 s.
Distance 85345.09 m, after 35 s.
Distance 85082.29 m, after 36 s.
Distance 84820.14 m, after 37 s.
Distance 84558.63 m, after 38 s.
Distance 84297.77 m, after 39 s.
Distance 84037.55 m, after 40 s.
Distance 83777.99 m, after 41 s.
Distance 83519.06 m, after 42 s.
Distance 83260.78 m, after 43 s.
Distance 83003.15 m, after 44 s.
Distance 82746.16 m, after 45 s.
Distance 82489.81 m, after 46 s.
Distance 82234.11 m, after 47 s.
Distance 81979.04 m, after 48 s.
Distance 81724.62 m, after 49 s.
Distance 81470.85 m, after 50 s.
Distance 81217.71 m, after 51 s.
Distance 80965.22 m, after 52 s.
Distance 80713.36 m, after 53 s.
Distance 80462.15 m, after 54 s.
Distance 80211.58 m, after 55 s.
Distance 79961.64 m, after 56 s.
Distance 79712.35 m, after 57 s.
Distance 79463.69 m, after 58 s.
Distance 79215.67 m, after 59 s.
Distance 78968.29 m, after 60 s.
Distance 78721.54 m, after 61 s.
Distance 78475.43 m, after 62 s.
Distance 78229.96 m, after 63 s.
Distance 77985.12 m, after 64 s.
Distance 77740.91 m, after 65 s.
Distance 77497.34 m, after 66 s.
Distance 77254.4 m, after 67 s.
Distance 77012.1 m, after 68 s.
Distance 76770.42 m, after 69 s.
Distance 76529.38 m, after 70 s.
Distance 76288.97 m, after 71 s.
Distance 76049.19 m, after 72 s.
Distance 75810.04 m, after 73 s.
Distance 75571.52 m, after 74 s.
Distance 75333.62 m, after 75 s.
Distance 75096.35 m, after 76 s.
Distance 74859.71 m, after 77 s.
Distance 74623.7 m, after 78 s.
Distance 74388.31 m, after 79 s.
Distance 74153.55 m, after 80 s.
Distance 73919.41 m, after 81 s.
Distance 73685.89 m, after 82 s.
Distance 73453 m, after 83 s.
Distance 73220.72 m, after 84 s.
Distance 72989.07 m, after 85 s.
Distance 72758.04 m, after 86 s.
Distance 72527.63 m, after 87 s.
Distance 72297.83 m, after 88 s.
Distance 72068.66 m, after 89 s.
Distance 71840.1 m, after 90 s.
Distance 71612.16 m, after 91 s.
Distance 71384.83 m, after 92 s.
Distance 71158.11 m, after 93 s.
Distance 70932.01 m, after 94 s.
Distance 70706.52 m, after 95 s.
Distance 70481.65 m, after 96 s.
Distance 70257.38 m, after 97 s.
Distance 70033.73 m, after 98 s.
Distance 69810.68 m, after 99 s.
Distance 69588.24 m, after 100 s.
Distance 69366.41 m, after 101 s.
Distance 69145.18 m, after 102 s.
Distance 68924.56 m, after 103 s.
Distance 68704.55 m, after 104 s.
Distance 68485.13 m, after 105 s.
Distance 68266.32 m, after 106 s.
Distance 68048.11 m, after 107 s.
Distance 67830.5 m, after 108 s.
Distance 67613.49 m, after 109 s.
Distance 67397.07 m, after 110 s.
Distance 67181.26 m, after 111 s.
Distance 66966.03 m, after 112 s.
Distance 66751.41 m, after 113 s.
Distance 66537.38 m, after 114 s.
Distance 66323.94 m, after 115 s.
Distance 66111.09 m, after 116 s.
Distance 65898.83 m, after 117 s.
Distance 65687.16 m, after 118 s.
Distance 65476.08 m, after 119 s.
Distance 65265.58 m, after 120 s.
Distance 65055.67 m, after 121 s.
Distance 64846.35 m, after 122 s.
Distance 64637.61 m, after 123 s.
Distance 64429.45 m, after 124 s.
Distance 64221.87 m, after 125 s.
Distance 64014.87 m, after 126 s.
Distance 63808.45 m, after 127 s.
Distance 63602.6 m, after 128 s.
Distance 63397.33 m, after 129 s.
Distance 63192.64 m, after 130 s.
Distance 62988.52 m, after 131 s.
Distance 62784.97 m, after 132 s.
Distance 62581.99 m, after 133 s.
Distance 62379.58 m, after 134 s.
Distance 62177.74 m, after 135 s.
Distance 61976.47 m, after 136 s.
Distance 61775.76 m, after 137 s.
Distance 61575.61 m, after 138 s.
Distance 61376.03 m, after 139 s.
Distance 61177.01 m, after 140 s.
Distance 60978.55 m, after 141 s.
Distance 60780.64 m, after 142 s.
Distance 60583.3 m, after 143 s.
Distance 60386.51 m, after 144 s.
Distance 60190.27 m, after 145 s.
Distance 59994.58 m, after 146 s.
Distance 59799.45 m, after 147 s.
Distance 59604.86 m, after 148 s.
Distance 59410.83 m, after 149 s.
Distance 59217.34 m, after 150 s.
Distance 59024.39 m, after 151 s.
Distance 58831.99 m, after 152 s.
Distance 58640.13 m, after 153 s.
Distance 58448.81 m, after 154 s.
Distance 58258.03 m, after 155 s.
Distance 58067.78 m, after 156 s.
Distance 57878.07 m, after 157 s.
Distance 57688.9 m, after 158 s.
Distance 57500.26 m, after 159 s.
Distance 57312.15 m, after 160 s.
Distance 57124.56 m, after 161 s.
Distance 56937.51 m, after 162 s.
Distance 56750.98 m, after 163 s.
Distance 56564.98 m, after 164 s.
Distance 56379.5 m, after 165 s.
Distance 56194.53 m, after 166 s.
Distance 56010.09 m, after 167 s.
Distance 55826.17 m, after 168 s.
Distance 55642.76 m, after 169 s.
Distance 55459.86 m, after 170 s.
Distance 55277.48 m, after 171 s.
Distance 55095.61 m, after 172 s.
Distance 54914.24 m, after 173 s.
Distance 54733.39 m, after 174 s.
Distance 54553.04 m, after 175 s.
Distance 54373.19 m, after 176 s.
Distance 54193.84 m, after 177 s.
Distance 54014.99 m, after 178 s.
Distance 53836.64 m, after 179 s.
Distance 53658.79 m, after 180 s.
Distance 53481.43 m, after 181 s.
Distance 53304.57 m, after 182 s.
Distance 53128.19 m, after 183 s.
Distance 52952.3 m, after 184 s.
Distance 52776.9 m, after 185 s.
Distance 52601.99 m, after 186 s.
Distance 52427.55 m, after 187 s.
Distance 52253.6 m, after 188 s.
Distance 52080.13 m, after 189 s.
Distance 51907.13 m, after 190 s.
Distance 51734.61 m, after 191 s.
Distance 51562.57 m, after 192 s.
Distance 51390.99 m, after 193 s.
Distance 51219.89 m, after 194 s.
Distance 51049.25 m, after 195 s.
Distance 50879.07 m, after 196 s.
Distance 50709.36 m, after 197 s.
Distance 50540.11 m, after 198 s.
Distance 50371.33 m, after 199 s.
Distance 50202.99 m, after 200 s.
Distance 50035.12 m, after 201 s.
Distance 49867.69 m, after 202 s.
Distance 49700.72 m, after 203 s.
Distance 49534.2 m, after 204 s.
Distance 49368.12 m, after 205 s.
Distance 49202.49 m, after 206 s.
Distance 49037.3 m, after 207 s.
Distance 48872.55 m, after 208 s.
Distance 48708.24 m, after 209 s.
Distance 48544.37 m, after 210 s.
Distance 48380.93 m, after 211 s.
Distance 48217.93 m, after 212 s.
Distance 48055.35 m, after 213 s.
Distance 47893.21 m, after 214 s.
Distance 47731.49 m, after 215 s.
Distance 47570.19 m, after 216 s.
Distance 47409.31 m, after 217 s.
Distance 47248.85 m, after 218 s.
Distance 47088.82 m, after 219 s.
Distance 46929.19 m, after 220 s.
Distance 46769.98 m, after 221 s.
Distance 46611.18 m, after 222 s.
Distance 46452.79 m, after 223 s.
Distance 46294.8 m, after 224 s.
Distance 46137.22 m, after 225 s.
Distance 45980.04 m, after 226 s.
Distance 45823.26 m, after 227 s.
Distance 45666.87 m, after 228 s.
Distance 45510.88 m, after 229 s.
Distance 45355.29 m, after 230 s.
Distance 45200.08 m, after 231 s.
Distance 45045.27 m, after 232 s.
Distance 44890.83 m, after 233 s.
Distance 44736.79 m, after 234 s.
Distance 44583.12 m, after 235 s.
Distance 44429.83 m, after 236 s.
Distance 44276.93 m, after 237 s.
Distance 44124.39 m, after 238 s.
Distance 43972.23 m, after 239 s.
Distance 43820.43 m, after 240 s.
Distance 43669.01 m, after 241 s.
Distance 43517.95 m, after 242 s.
Distance 43367.25 m, after 243 s.
Distance 43216.92 m, after 244 s.
Distance 43066.94 m, after 245 s.
Distance 42917.32 m, after 246 s.
Distance 42768.05 m, after 247 s.
Distance 42619.13 m, after 248 s.
Distance 42470.56 m, after 249 s.
Distance 42322.34 m, after 250 s.
Distance 42174.46 m, after 251 s.
Distance 42026.93 m, after 252 s.
Distance 41879.73 m, after 253 s.
Distance 41732.88 m, after 254 s.
Distance 41586.35 m, after 255 s.
Distance 41440.16 m, after 256 s.
Distance 41294.3 m, after 257 s.
Distance 41148.77 m, after 258 s.
Distance 41003.56 m, after 259 s.
Distance 40858.68 m, after 260 s.
Distance 40714.11 m, after 261 s.
Distance 40569.87 m, after 262 s.
Distance 40425.94 m, after 263 s.
Distance 40282.32 m, after 264 s.
Distance 40139.02 m, after 265 s.
Distance 39996.02 m, after 266 s.
Distance 39853.33 m, after 267 s.
Distance 39710.95 m, after 268 s.
Distance 39568.86 m, after 269 s.
Distance 39427.08 m, after 270 s.
Distance 39285.59 m, after 271 s.
Distance 39144.39 m, after 272 s.
Distance 39003.49 m, after 273 s.
Distance 38862.88 m, after 274 s.
Distance 38722.55 m, after 275 s.
Distance 38582.51 m, after 276 s.
Distance 38442.76 m, after 277 s.
Distance 38303.28 m, after 278 s.
Distance 38164.08 m, after 279 s.
Distance 38025.15 m, after 280 s.
Distance 37886.5 m, after 281 s.
Distance 37748.12 m, after 282 s.
Distance 37610 m, after 283 s.
Distance 37472.15 m, after 284 s.
Distance 37334.57 m, after 285 s.
Distance 37197.25 m, after 286 s.
Distance 37060.18 m, after 287 s.
Distance 36923.37 m, after 288 s.
Distance 36786.82 m, after 289 s.
Distance 36650.51 m, after 290 s.
Distance 36514.46 m, after 291 s.
Distance 36378.65 m, after 292 s.
Distance 36243.08 m, after 293 s.
Distance 36107.76 m, after 294 s.
Distance 35972.68 m, after 295 s.
Distance 35837.83 m, after 296 s.
Distance 35703.22 m, after 297 s.
Distance 35568.84 m, after 298 s.
Distance 35434.7 m, after 299 s.
Distance 35300.78 m, after 300 s.
Distance 35167.08 m, after 301 s.
Distance 35033.61 m, after 302 s.
Distance 34900.36 m, after 303 s.
Distance 34767.32 m, after 304 s.
Distance 34634.51 m, after 305 s.
Distance 34501.91 m, after 306 s.
Distance 34369.51 m, after 307 s.
Distance 34237.33 m, after 308 s.
Distance 34105.36 m, after 309 s.
Distance 33973.59 m, after 310 s.
Distance 33842.02 m, after 311 s.
Distance 33710.65 m, after 312 s.
Distance 33579.48 m, after 313 s.
Distance 33448.5 m, after 314 s.
Distance 33317.72 m, after 315 s.
Distance 33187.13 m, after 316 s.
Distance 33056.72 m, after 317 s.
Distance 32926.51 m, after 318 s.
Distance 32796.47 m, after 319 s.
Distance 32666.62 m, after 320 s.
Distance 32536.95 m, after 321 s.
Distance 32407.46 m, after 322 s.
Distance 32278.14 m, after 323 s.
Distance 32148.99 m, after 324 s.
Distance 32020.01 m, after 325 s.
Distance 31891.21 m, after 326 s.
Distance 31762.57 m, after 327 s.
Distance 31634.09 m, after 328 s.
Distance 31505.77 m, after 329 s.
Distance 31377.62 m, after 330 s.
Distance 31249.62 m, after 331 s.
Distance 31121.78 m, after 332 s.
Distance 30994.09 m, after 333 s.
Distance 30866.55 m, after 334 s.
Distance 30739.16 m, after 335 s.
Distance 30611.92 m, after 336 s.
Distance 30484.82 m, after 337 s.
Distance 30357.87 m, after 338 s.
Distance 30231.05 m, after 339 s.
Distance 30104.37 m, after 340 s.
Distance 29977.83 m, after 341 s.
Distance 29851.43 m, after 342 s.
Distance 29725.16 m, after 343 s.
Distance 29599.01 m, after 344 s.
Distance 29473 m, after 345 s.
Distance 29347.11 m, after 346 s.
Distance 29221.34 m, after 347 s.
Distance 29095.7 m, after 348 s.
Distance 28970.18 m, after 349 s.
Distance 28844.77 m, after 350 s.
Distance 28719.48 m, after 351 s.
Distance 28594.31 m, after 352 s.
Distance 28469.25 m, after 353 s.
Distance 28344.3 m, after 354 s.
Distance 28219.45 m, after 355 s.
Distance 28094.71 m, after 356 s.
Distance 27970.08 m, after 357 s.
Distance 27845.55 m, after 358 s.
Distance 27721.12 m, after 359 s.
Distance 27596.79 m, after 360 s.
Distance 27472.55 m, after 361 s.
Distance 27348.41 m, after 362 s.
Distance 27224.37 m, after 363 s.
Distance 27100.41 m, after 364 s.
Distance 26976.55 m, after 365 s.
Distance 26852.77 m, after 366 s.
Distance 26729.08 m, after 367 s.
Distance 26605.47 m, after 368 s.
Distance 26481.95 m, after 369 s.
Distance 26358.5 m, after 370 s.
Distance 26235.13 m, after 371 s.
Distance 26111.85 m, after 372 s.
Distance 25988.63 m, after 373 s.
Distance 25865.49 m, after 374 s.
Distance 25742.42 m, after 375 s.
Distance 25619.43 m, after 376 s.
Distance 25496.5 m, after 377 s.
Distance 25373.63 m, after 378 s.
Distance 25250.84 m, after 379 s.
Distance 25128.1 m, after 380 s.
Distance 25005.43 m, after 381 s.
Distance 24882.82 m, after 382 s.
Distance 24760.27 m, after 383 s.
Distance 24637.78 m, after 384 s.
Distance 24515.34 m, after 385 s.
Distance 24392.95 m, after 386 s.
Distance 24270.62 m, after 387 s.
Distance 24148.34 m, after 388 s.
Distance 24026.11 m, after 389 s.
Distance 23903.92 m, after 390 s.
Distance 23781.79 m, after 391 s.
Distance 23659.69 m, after 392 s.
Distance 23537.65 m, after 393 s.
Distance 23415.64 m, after 394 s.
Distance 23293.68 m, after 395 s.
Distance 23171.75 m, after 396 s.
Distance 23049.86 m, after 397 s.
Distance 22928.01 m, after 398 s.
Distance 22806.2 m, after 399 s.
Distance 22684.41 m, after 400 s.
Distance 22562.66 m, after 401 s.
Distance 22440.95 m, after 402 s.
Distance 22319.26 m, after 403 s.
Distance 22197.6 m, after 404 s.
Distance 22075.97 m, after 405 s.
Distance 21954.36 m, after 406 s.
Distance 21832.78 m, after 407 s.
Distance 21711.23 m, after 408 s.
Distance 21589.69 m, after 409 s.
Distance 21468.18 m, after 410 s.
Distance 21346.68 m, after 411 s.
Distance 21225.21 m, after 412 s.
