Distance 53124.22 m, after 303 s.
Distance 52922.97 m, after 304 s.
Distance 52721.99 m, after 305 s.
Distance 52521.29 m, after 306 s.
Distance 52320.85 m, after 307 s.
Distance 52120.67 m, after 308 s.
Distance 51920.76 m, after 309 s.
Distance 51721.1 m, after 310 s.
Distance 51521.69 m, after 311 s.
Distance 51322.54 m, after 312 s.
Distance 51123.63 m, after 313 s.
Distance 50924.96 m, after 314 s.
Distance 50726.54 m, after 315 s.
Distance 50528.35 m, after 316 s.
Distance 50330.4 m, after 317 s.
Distance 50132.67 m, after 318 s.
Distance 49935.18 m, after 319 s.
Distance 49737.91 m, after 320 s.
Distance 49540.86 m, after 321 s.
Distance 49344.03 m, after 322 s.
Distance 49147.41 m, after 323 s.
Distance 48951.01 m, after 324 s.
Distance 48754.81 m, after 325 s.
Distance 48558.82 m, after 326 s.
Distance 48363.04 m, after 327 s.
Distance 48167.45 m, after 328 s.
Distance 47972.06 m, after 329 s.
Distance 47776.86 m, after 330 s.
Distance 47581.85 m, after 331 s.
Distance 47387.03 m, after 332 s.
Distance 47192.39 m, after 333 s.
Distance 46997.94 m, after 334 s.
Distance 46803.66 m, after 335 s.
Distance 46609.56 m, after 336 s.
Distance 46415.63 m, after 337 s.
Distance 46221.86 m, after 338 s.
Distance 46028.27 m, after 339 s.
Distance 45834.83 m, after 340 s.
Distance 45641.56 m, after 341 s.
Distance 45448.44 m, after 342 s.
Distance 45255.48 m, after 343 s.
Distance 45062.67 m, after 344 s.
Distance 44870 m, after 345 s.
Distance 44677.48 m, after 346 s.
Distance 44485.11 m, after 347 s.
Distance 44292.87 m, after 348 s.
Distance 44100.77 m, after 349 s.
Distance 43908.8 m, after 350 s.
Distance 43716.96 m, after 351 s.
Distance 43525.26 m, after 352 s.
Distance 43333.67 m, after 353 s.
Distance 43142.21 m, after 354 s.
Distance 42950.87 m, after 355 s.
Distance 42759.65 m, after 356 s.
Distance 42568.53 m, after 357 s.
Distance 42377.54 m, after 358 s.
Distance 42186.64 m, after 359 s.
Distance 41995.86 m, after 360 s.
Distance 41805.18 m, after 361 s.
Distance 41614.6 m, after 362 s.
Distance 41424.11 m, after 363 s.
Distance 41233.72 m, after 364 s.
Distance 41043.43 m, after 365 s.
Distance 40853.22 m, after 366 s.
Distance 40663.1 m, after 367 s.
Distance 40473.07 m, after 368 s.
Distance 40283.12 m, after 369 s.
Distance 40093.24 m, after 370 s.
Distance 39903.45 m, after 371 s.
Distance 39713.72 m, after 372 s.
Distance 39524.07 m, after 373 s.
Distance 39334.49 m, after 374 s.
Distance 39144.98 m, after 375 s.
Distance 38955.53 m, after 376 s.
Distance 38766.15 m, after 377 s.
Distance 38576.82 m, after 378 s.
Distance 38387.55 m, after 379 s.
Distance 38198.33 m, after 380 s.
Distance 38009.17 m, after 381 s.
Distance 37820.06 m, after 382 s.
Distance 37630.99 m, after 383 s.
Distance 37441.98 m, after 384 s.
Distance 37253 m, after 385 s.
Distance 37064.07 m, after 386 s.
Distance 36875.17 m, after 387 s.
Distance 36686.31 m, after 388 s.
Distance 36497.49 m, after 389 s.
Distance 36308.69 m, after 390 s.
Distance 36119.93 m, after 391 s.
Distance 35931.19 m, after 392 s.
Distance 35742.48 m, after 393 s.
Distance 35553.8 m, after 394 s.
Distance 35365.13 m, after 395 s.
Distance 35176.49 m, after 396 s.
Distance 34987.86 m, after 397 s.
Distance 34799.25 m, after 398 s.
Distance 34610.65 m, after 399 s.
Distance 34422.06 m, after 400 s.
Distance 34233.48 m, after 401 s.
Distance 34044.91 m, after 402 s.
Distance 33856.35 m, after 403 s.
Distance 33667.79 m, after 404 s.
Distance 33479.23 m, after 405 s.
Distance 33290.67 m, after 406 s.
Distance 33102.1 m, after 407 s.
Distance 32913.54 m, after 408 s.
Distance 32724.97 m, after 409 s.
Distance 32536.39 m, after 410 s.
Distance 32347.8 m, after 411 s.
Distance 32159.2 m, after 412 s.
Distance 31970.59 m, after 413 s.
Distance 31781.96 m, after 414 s.
Distance 31593.32 m, after 415 s.
Distance 31404.67 m, after 416 s.
Distance 31215.99 m, after 417 s.
Distance 31027.29 m, after 418 s.
Distance 30838.57 m, after 419 s.
Distance 30649.82 m, after 420 s.
Distance 30461.06 m, after 421 s.
Distance 30272.26 m, after 422 s.
Distance 30083.43 m, after 423 s.
Distance 29894.58 m, after 424 s.
Distance 29705.69 m, after 425 s.
Distance 29516.78 m, after 426 s.
Distance 29327.83 m, after 427 s.
Distance 29138.84 m, after 428 s.
Distance 28949.81 m, after 429 s.
Distance 28760.75 m, after 430 s.
Distance 28571.65 m, after 431 s.
Distance 28382.51 m, after 432 s.
Distance 28193.33 m, after 433 s.
Distance 28004.1 m, after 434 s.
Distance 27814.83 m, after 435 s.
Distance 27625.52 m, after 436 s.
Distance 27436.16 m, after 437 s.
Distance 27246.75 m, after 438 s.
Distance 27057.29 m, after 439 s.
Distance 26867.78 m, after 440 s.
Distance 26678.22 m, after 441 s.
Distance 26488.61 m, after 442 s.
Distance 26298.95 m, after 443 s.
Distance 26109.24 m, after 444 s.
Distance 25919.46 m, after 445 s.
Distance 25729.64 m, after 446 s.
Distance 25539.76 m, after 447 s.
Distance 25349.82 m, after 448 s.
Distance 25159.82 m, after 449 s.
Distance 24969.76 m, after 450 s.
Distance 24779.64 m, after 451 s.
Distance 24589.46 m, after 452 s.
Distance 24399.22 m, after 453 s.
Distance 24208.92 m, after 454 s.
Distance 24018.56 m, after 455 s.
Distance 23828.13 m, after 456 s.
Distance 23637.64 m, after 457 s.
Distance 23447.08 m, after 458 s.
Distance 23256.46 m, after 459 s.
Distance 23065.77 m, after 460 s.
Distance 22875.02 m, after 461 s.
Distance 22684.2 m, after 462 s.
Distance 22493.31 m, after 463 s.
Distance 22302.35 m, after 464 s.
Distance 22111.33 m, after 465 s.
Distance 21920.23 m, after 466 s.
Distance 21729.07 m, after 467 s.
Distance 21537.84 m, after 468 s.
Distance 21346.53 m, after 469 s.
Distance 21155.16 m, after 470 s.
Distance 20963.71 m, after 471 s.
Distance 20772.2 m, after 472 s.
Distance 20580.61 m, after 473 s.
Distance 20388.96 m, after 474 s.
Distance 20197.23 m, after 475 s.
Distance 20005.43 m, after 476 s.
Distance 19813.55 m, after 477 s.
Distance 19621.61 m, after 478 s.
Distance 19429.59 m, after 479 s.
Distance 19237.5 m, after 480 s.
Distance 19045.34 m, after 481 s.
Distance 18853.11 m, after 482 s.
Distance 18660.8 m, after 483 s.
Distance 18468.42 m, after 484 s.
Distance 18275.97 m, after 485 s.
Distance 18083.45 m, after 486 s.
Distance 17890.85 m, after 487 s.
Distance 17698.19 m, after 488 s.
Distance 17505.45 m, after 489 s.
Distance 17312.64 m, after 490 s.
Distance 17119.76 m, after 491 s.
Distance 16926.81 m, after 492 s.
Distance 16733.78 m, after 493 s.
Distance 16540.69 m, after 494 s.
Distance 16347.53 m, after 495 s.
Distance 16154.3 m, after 496 s.
Distance 15960.99 m, after 497 s.
Distance 15767.62 m, after 498 s.
Distance 15574.18 m, after 499 s.
Distance 15380.68 m, after 500 s.
Distance 15187.1 m, after 501 s.
Distance 14993.46 m, after 502 s.
Distance 14799.75 m, after 503 s.
Distance 14605.98 m, after 504 s.
Distance 14412.14 m, after 505 s.
Distance 14218.24 m, after 506 s.
Distance 14024.27 m, after 507 s.
Distance 13830.24 m, after 508 s.
Distance 13636.15 m, after 509 s.
Distance 13442 m, after 510 s.
Distance 13247.79 m, after 511 s.
Distance 13053.51 m, after 512 s.
Distance 12859.18 m, after 513 s.
Distance 12664.8 m, after 514 s.
Distance 12470.35 m, after 515 s.
Distance 12275.85 m, after 516 s.
Distance 12081.3 m, after 517 s.
Distance 11886.69 m, after 518 s.
Distance 11692.04 m, after 519 s.
Distance 11497.33 m, after 520 s.
Distance 11302.57 m, after 521 s.
Distance 11107.77 m, after 522 s.
Distance 10912.92 m, after 523 s.
Distance 10718.03 m, after 524 s.
Distance 10523.09 m, after 525 s.
Distance 10328.12 m, after 526 s.
Distance 10133.1 m, after 527 s.
Distance 9938.05 m, after 528 s.
Distance 9742.96 m, after 529 s.
Distance 9547.85 m, after 530 s.
Distance 9352.7 m, after 531 s.
Distance 9157.52 m, after 532 s.
Distance 8962.33 m, after 533 s.
Distance 8767.1 m, after 534 s.
Distance 8571.87 m, after 535 s.
Distance 8376.61 m, after 536 s.
Distance 8181.35 m, after 537 s.
Distance 7986.07 m, after 538 s.
Distance 7790.79 m, after 539 s.
Distance 7595.52 m, after 540 s.
Distance 7400.25 m, after 541 s.
Distance 7204.99 m, after 542 s.
Distance 7009.74 m, after 543 s.
Distance 6814.52 m, after 544 s.
Distance 6619.33 m, after 545 s.
Distance 6424.18 m, after 546 s.
Distance 6229.08 m, after 547 s.
Distance 6034.03 m, after 548 s.
Distance 5839.05 m, after 549 s.
Distance 5644.15 m, after 550 s.
Distance 5449.34 m, after 551 s.
Distance 5254.63 m, after 552 s.
Distance 5060.06 m, after 553 s.
Distance 4865.63 m, after 554 s.
Distance 4671.37 m, after 555 s.
Distance 4477.31 m, after 556 s.
Distance 4283.48 m, after 557 s.
Distance 4089.91 m, after 558 s.
Distance 3896.66 m, after 559 s.
Distance 3703.78 m, after 560 s.
Distance 3511.33 m, after 561 s.
Distance 3319.4 m, after 562 s.
Distance 3128.09 m, after 563 s.
Distance 2937.52 m, after 564 s.
Distance 2747.85 m, after 565 s.
Distance 2559.29 m, after 566 s.
Distance 2372.11 m, after 567 s.
Distance 2186.67 m, after 568 s.
Distance 2003.47 m, after 569 s.
Distance 1823.17 m, after 570 s.
Distance 1646.74 m, after 571 s.
Distance 1475.58 m, after 572 s.
Distance 1311.76 m, after 573 s.
Distance 1158.4 m, after 574 s.
Distance 1020.23 m, after 575 s.
Distance 904.25 m, after 576 s.
Distance 819.94 m, after 577 s.
Distance 777.66 m, after 578 s.
Distance 141362.9 m, after 1 s.
Distance 138986.54 m, after 2 s.
Distance 138589.02 m, after 3 s.
Distance 138192.34 m, after 4 s.
Distance 137796.53 m, after 5 s.
Distance 137401.56 m, after 6 s.
Distance 137007.45 m, after 7 s.
Distance 136614.19 m, after 8 s.
Distance 136221.79 m, after 9 s.
Distance 135830.24 m, after 10 s.
Distance 135439.54 m, after 11 s.
Distance 135049.7 m, after 12 s.
Distance 134660.71 m, after 13 s.
Distance 134272.57 m, after 14 s.
Distance 133885.28 m, after 15 s.
Distance 133498.85 m, after 16 s.
Distance 133113.27 m, after 17 s.
Distance 132728.55 m, after 18 s.
Distance 132344.67 m, after 19 s.
Distance 131961.65 m, after 20 s.
Distance 131579.48 m, after 21 s.
Distance 131198.16 m, after 22 s.
Distance 130817.7 m, after 23 s.
Distance 130438.08 m, after 24 s.
Distance 130059.32 m, after 25 s.
Distance 129681.41 m, after 26 s.
Distance 129304.35 m, after 27 s.
Distance 128928.14 m, after 28 s.
Distance 128552.78 m, after 29 s.
Distance 128178.28 m, after 30 s.
Distance 127804.62 m, after 31 s.
Distance 127431.81 m, after 32 s.
Distance 127059.85 m, after 33 s.
Distance 126688.74 m, after 34 s.
Distance 126318.48 m, after 35 s.
Distance 125949.07 m, after 36 s.
Distance 125580.5 m, after 37 s.
Distance 125212.79 m, after 38 s.
Distance 124845.92 m, after 39 s.
Distance 124479.9 m, after 40 s.
Distance 124114.72 m, after 41 s.
Distance 123750.39 m, after 42 s.
Distance 123386.91 m, after 43 s.
Distance 123024.28 m, after 44 s.
Distance 122662.48 m, after 45 s.
Distance 122301.54 m, after 46 s.
Distance 121941.43 m, after 47 s.
Distance 121582.17 m, after 48 s.
Distance 121223.76 m, after 49 s.
Distance 120866.18 m, after 50 s.
Distance 120509.45 m, after 51 s.
Distance 120153.56 m, after 52 s.
Distance 119798.51 m, after 53 s.
Distance 119444.3 m, after 54 s.
Distance 119090.93 m, after 55 s.
Distance 118738.4 m, after 56 s.
Distance 118386.71 m, after 57 s.
Distance 118035.86 m, after 58 s.
Distance 117685.85 m, after 59 s.
Distance 117336.67 m, after 60 s.
Distance 116988.33 m, after 61 s.
Distance 116640.82 m, after 62 s.
Distance 116294.15 m, after 63 s.
Distance 115948.31 m, after 64 s.
Distance 115603.31 m, after 65 s.
Distance 115259.14 m, after 66 s.
Distance 114915.8 m, after 67 s.
Distance 114573.3 m, after 68 s.
Distance 114231.62 m, after 69 s.
Distance 113890.77 m, after 70 s.
Distance 113550.76 m, after 71 s.
Distance 113211.57 m, after 72 s.
Distance 112873.21 m, after 73 s.
Distance 112535.67 m, after 74 s.
Distance 112198.96 m, after 75 s.
Distance 111863.08 m, after 76 s.
Distance 111528.02 m, after 77 s.
Distance 111193.78 m, after 78 s.
Distance 110860.37 m, after 79 s.
Distance 110527.77 m, after 80 s.
Distance 110196 m, after 81 s.
Distance 109865.05 m, after 82 s.
Distance 109534.91 m, after 83 s.
Distance 109205.6 m, after 84 s.
Distance 108877.1 m, after 85 s.
Distance 108549.41 m, after 86 s.
Distance 108222.54 m, after 87 s.
Distance 107896.48 m, after 88 s.
Distance 107571.24 m, after 89 s.
Distance 107246.81 m, after 90 s.
Distance 106923.18 m, after 91 s.
Distance 106600.37 m, after 92 s.
Distance 106278.37 m, after 93 s.
Distance 105957.17 m, after 94 s.
Distance 105636.78 m, after 95 s.
Distance 105317.19 m, after 96 s.
Distance 104998.41 m, after 97 s.
Distance 104680.43 m, after 98 s.
Distance 104363.25 m, after 99 s.
Distance 104046.87 m, after 100 s.
Distance 103731.29 m, after 101 s.
Distance 103416.51 m, after 102 s.
Distance 103102.52 m, after 103 s.
Distance 102789.33 m, after 104 s.
Distance 102476.93 m, after 105 s.
Distance 102165.33 m, after 106 s.
Distance 101854.51 m, after 107 s.
Distance 101544.49 m, after 108 s.
Distance 101235.25 m, after 109 s.
Distance 100926.8 m, after 110 s.
Distance 100619.14 m, after 111 s.
Distance 100312.26 m, after 112 s.
Distance 100006.17 m, after 113 s.
Distance 99700.85 m, after 114 s.
Distance 99396.32 m, after 115 s.
Distance 99092.57 m, after 116 s.
Distance 98789.59 m, after 117 s.
Distance 98487.39 m, after 118 s.
Distance 98185.96 m, after 119 s.
Distance 97885.3 m, after 120 s.
Distance 97585.42 m, after 121 s.
Distance 97286.31 m, after 122 s.
Distance 96987.96 m, after 123 s.
Distance 96690.38 m, after 124 s.
Distance 96393.56 m, after 125 s.
Distance 96097.51 m, after 126 s.
Distance 95802.22 m, after 127 s.
Distance 95507.69 m, after 128 s.
Distance 95213.92 m, after 129 s.
Distance 94920.9 m, after 130 s.
Distance 94628.64 m, after 131 s.
Distance 94337.14 m, after 132 s.
Distance 94046.38 m, after 133 s.
Distance 93756.37 m, after 134 s.
Distance 93467.12 m, after 135 s.
Distance 93178.6 m, after 136 s.
Distance 92890.84 m, after 137 s.
Distance 92603.81 m, after 138 s.
Distance 92317.53 m, after 139 s.
Distance 92031.98 m, after 140 s.
Distance 91747.17 m, after 141 s.
Distance 91463.1 m, after 142 s.
Distance 91179.76 m, after 143 s.
Distance 90897.15 m, after 144 s.
Distance 90615.27 m, after 145 s.
Distance 90334.12 m, after 146 s.
Distance 90053.7 m, after 147 s.
Distance 89773.99 m, after 148 s.
Distance 89495.01 m, after 149 s.
Distance 89216.75 m, after 150 s.
Distance 88939.21 m, after 151 s.
Distance 88662.38 m, after 152 s.
Distance 88386.27 m, after 153 s.
Distance 88110.87 m, after 154 s.
Distance 87836.18 m, after 155 s.
Distance 87562.19 m, after 156 s.
Distance 87288.91 m, after 157 s.
Distance 87016.33 m, after 158 s.
Distance 86744.46 m, after 159 s.
Distance 86473.28 m, after 160 s.
Distance 86202.8 m, after 161 s.
Distance 85933.01 m, after 162 s.
Distance 85663.92 m, after 163 s.
Distance 85395.52 m, after 164 s.
Distance 85127.8 m, after 165 s.
Distance 84860.77 m, after 166 s.
Distance 84594.42 m, after 167 s.
Distance 84328.76 m, after 168 s.
Distance 84063.77 m, after 169 s.
Distance 83799.46 m, after 170 s.
Distance 83535.82 m, after 171 s.
Distance 83272.86 m, after 172 s.
Distance 83010.56 m, after 173 s.
Distance 82748.94 m, after 174 s.
Distance 82487.97 m, after 175 s.
Distance 82227.67 m, after 176 s.
Distance 81968.03 m, after 177 s.
Distance 81709.04 m, after 178 s.
Distance 81450.72 m, after 179 s.
Distance 81193.04 m, after 180 s.
Distance 80936.01 m, after 181 s.
Distance 80679.63 m, after 182 s.
Distance 80423.9 m, after 183 s.
Distance 80168.81 m, after 184 s.
Distance 79914.36 m, after 185 s.
Distance 79660.54 m, after 186 s.
Distance 79407.36 m, after 187 s.
Distance 79154.82 m, after 188 s.
Distance 78902.9 m, after 189 s.
Distance 78651.61 m, after 190 s.
Distance 78400.94 m, after 191 s.
Distance 78150.9 m, after 192 s.
Distance 77901.47 m, after 193 s.
Distance 77652.67 m, after 194 s.
Distance 77404.47 m, after 195 s.
Distance 77156.89 m, after 196 s.
Distance 76909.92 m, after 197 s.
Distance 76663.55 m, after 198 s.
Distance 76417.78 m, after 199 s.
Distance 76172.62 m, after 200 s.
Distance 75928.05 m, after 201 s.
Distance 75684.08 m, after 202 s.
Distance 75440.7 m, after 203 s.
Distance 75197.91 m, after 204 s.
Distance 74955.7 m, after 205 s.
Distance 74714.08 m, after 206 s.
Distance 74473.04 m, after 207 s.
Distance 74232.58 m, after 208 s.
Distance 73992.69 m, after 209 s.
Distance 73753.38 m, after 210 s.
Distance 73514.63 m, after 211 s.
Distance 73276.45 m, after 212 s.
Distance 73038.84 m, after 213 s.
Distance 72801.78 m, after 214 s.
Distance 72565.28 m, after 215 s.
Distance 72329.34 m, after 216 s.
Distance 72093.95 m, after 217 s.
Distance 71859.11 m, after 218 s.
Distance 71624.82 m, after 219 s.
Distance 71391.06 m, after 220 s.
Distance 71157.85 m, after 221 s.
Distance 70925.18 m, after 222 s.
Distance 70693.03 m, after 223 s.
Distance 70461.42 m, after 224 s.
Distance 70230.34 m, after 225 s.
Distance 69999.78 m, after 226 s.
Distance 69769.75 m, after 227 s.
Distance 69540.23 m, after 228 s.
Distance 69311.23 m, after 229 s.
Distance 69082.74 m, after 230 s.
Distance 68854.76 m, after 231 s.
Distance 68627.29 m, after 232 s.
Distance 68400.32 m, after 233 s.
Distance 68173.85 m, after 234 s.
Distance 67947.88 m, after 235 s.
Distance 67722.41 m, after 236 s.
Distance 67497.42 m, after 237 s.
Distance 67272.92 m, after 238 s.
Distance 67048.91 m, after 239 s.
Distance 66825.37 m, after 240 s.
Distance 66602.32 m, after 241 s.
Distance 66379.74 m, after 242 s.
Distance 66157.63 m, after 243 s.
Distance 65935.99 m, after 244 s.
Distance 65714.81 m, after 245 s.
Distance 65494.1 m, after 246 s.
Distance 65273.85 m, after 247 s.
Distance 65054.05 m, after 248 s.
Distance 64834.71 m, after 249 s.
Distance 64615.81 m, after 250 s.
Distance 64397.36 m, after 251 s.
Distance 64179.36 m, after 252 s.
Distance 63961.79 m, after 253 s.
Distance 63744.66 m, after 254 s.
Distance 63527.96 m, after 255 s.
Distance 63311.7 m, after 256 s.
Distance 63095.85 m, after 257 s.
Distance 62880.44 m, after 258 s.
Distance 62665.44 m, after 259 s.
Distance 62450.86 m, after 260 s.
Distance 62236.69 m, after 261 s.
Distance 62022.93 m, after 262 s.
Distance 61809.58 m, after 263 s.
Distance 61596.63 m, after 264 s.
Distance 61384.08 m, after 265 s.
Distance 61171.93 m, after 266 s.
Distance 60960.18 m, after 267 s.
Distance 60748.81 m, after 268 s.
Distance 60537.83 m, after 269 s.
Distance 60327.23 m, after 270 s.
Distance 60117.02 m, after 271 s.
Distance 59907.18 m, after 272 s.
Distance 59697.71 m, after 273 s.
Distance 59488.61 m, after 274 s.
Distance 59279.89 m, after 275 s.
Distance 59071.52 m, after 276 s.
Distance 58863.52 m, after 277 s.
Distance 58655.87 m, after 278 s.
Distance 58448.57 m, after 279 s.
Distance 58241.63 m, after 280 s.
Distance 58035.03 m, after 281 s.
Distance 57828.78 m, after 282 s.
Distance 57622.86 m, after 283 s.
Distance 57417.28 m, after 284 s.
Distance 57212.04 m, after 285 s.
Distance 57007.13 m, after 286 s.
Distance 56802.54 m, after 287 s.
Distance 56598.28 m, after 288 s.
Distance 56394.33 m, after 289 s.
Distance 56190.71 m, after 290 s.
Distance 55987.4 m, after 291 s.
Distance 55784.39 m, after 292 s.
Distance 55581.7 m, after 293 s.
Distance 55379.3 m, after 294 s.
Distance 55177.21 m, after 295 s.
Distance 54975.42 m, after 296 s.
Distance 54773.92 m, after 297 s.
Distance 54572.7 m, after 298 s.
Distance 54371.78 m, after 299 s.
Distance 54171.14 m, after 300 s.
Distance 53970.78 m, after 301 s.
Distance 53770.69 m, after 302 s.
Distance 53570.88 m, after 303 s.
Distance 53371.34 m, after 304 s.
Distance 53172.07 m, after 305 s.
Distance 52973.06 m, after 306 s.
Distance 52774.31 m, after 307 s.
Distance 52575.82 m, after 308 s.
Distance 52377.59 m, after 309 s.
Distance 52179.6 m, after 310 s.
Distance 51981.86 m, after 311 s.
Distance 51784.37 m, after 312 s.
Distance 51587.11 m, after 313 s.
Distance 51390.1 m, after 314 s.
Distance 51193.32 m, after 315 s.
Distance 50996.77 m, after 316 s.
Distance 50800.45 m, after 317 s.
Distance 50604.35 m, after 318 s.
Distance 50408.47 m, after 319 s.
Distance 50212.82 m, after 320 s.
Distance 50017.37 m, after 321 s.
Distance 49822.15 m, after 322 s.
Distance 49627.12 m, after 323 s.
Distance 49432.31 m, after 324 s.
Distance 49237.7 m, after 325 s.
Distance 49043.29 m, after 326 s.
Distance 48849.07 m, after 327 s.
Distance 48655.05 m, after 328 s.
Distance 48461.21 m, after 329 s.
Distance 48267.57 m, after 330 s.
Distance 48074.11 m, after 331 s.
Distance 47880.82 m, after 332 s.
Distance 47687.72 m, after 333 s.
Distance 47494.79 m, after 334 s.
Distance 47302.04 m, after 335 s.
Distance 47109.45 m, after 336 s.
Distance 46917.02 m, after 337 s.
Distance 46724.76 m, after 338 s.
Distance 46532.66 m, after 339 s.
Distance 46340.72 m, after 340 s.
Distance 46148.93 m, after 341 s.
Distance 45957.29 m, after 342 s.
Distance 45765.79 m, after 343 s.
Distance 45574.45 m, after 344 s.
Distance 45383.24 m, after 345 s.
Distance 45192.17 m, after 346 s.
Distance 45001.24 m, after 347 s.
Distance 44810.44 m, after 348 s.
Distance 44619.77 m, after 349 s.
Distance 44429.23 m, after 350 s.
Distance 44238.82 m, after 351 s.
Distance 44048.52 m, after 352 s.
Distance 43858.34 m, after 353 s.
Distance 43668.28 m, after 354 s.
Distance 43478.34 m, after 355 s.
Distance 43288.5 m, after 356 s.
Distance 43098.77 m, after 357 s.
Distance 42909.14 m, after 358 s.
Distance 42719.62 m, after 359 s.
Distance 42530.2 m, after 360 s.
Distance 42340.87 m, after 361 s.
Distance 42151.64 m, after 362 s.
Distance 41962.5 m, after 363 s.
Distance 41773.44 m, after 364 s.
Distance 41584.47 m, after 365 s.
Distance 41395.59 m, after 366 s.
Distance 41206.79 m, after 367 s.
Distance 41018.06 m, after 368 s.
Distance 40829.41 m, after 369 s.
Distance 40640.84 m, after 370 s.
Distance 40452.33 m, after 371 s.
Distance 40263.89 m, after 372 s.
Distance 40075.52 m, after 373 s.
Distance 39887.21 m, after 374 s.
Distance 39698.96 m, after 375 s.
Distance 39510.77 m, after 376 s.
Distance 39322.63 m, after 377 s.
Distance 39134.55 m, after 378 s.
Distance 38946.52 m, after 379 s.
Distance 38758.54 m, after 380 s.
Distance 38570.6 m, after 381 s.
Distance 38382.71 m, after 382 s.
Distance 38194.85 m, after 383 s.
Distance 38007.04 m, after 384 s.
Distance 37819.26 m, after 385 s.
Distance 37631.52 m, after 386 s.
Distance 37443.81 m, after 387 s.
Distance 37256.13 m, after 388 s.
Distance 37068.48 m, after 389 s.
Distance 36880.85 m, after 390 s.
Distance 36693.25 m, after 391 s.
Distance 36505.67 m, after 392 s.
Distance 36318.11 m, after 393 s.
Distance 36130.56 m, after 394 s.
Distance 35943.03 m, after 395 s.
Distance 35755.52 m, after 396 s.
Distance 35568.01 m, after 397 s.
Distance 35380.51 m, after 398 s.
Distance 35193.02 m, after 399 s.
Distance 35005.54 m, after 400 s.
Distance 34818.06 m, after 401 s.
Distance 34630.58 m, after 402 s.
Distance 34443.09 m, after 403 s.
Distance 34255.61 m, after 404 s.
Distance 34068.12 m, after 405 s.
Distance 33880.62 m, after 406 s.
Distance 33693.12 m, after 407 s.
Distance 33505.61 m, after 408 s.
Distance 33318.08 m, after 409 s.
Distance 33130.54 m, after 410 s.
Distance 32942.99 m, after 411 s.
Distance 32755.41 m, after 412 s.
Distance 32567.82 m, after 413 s.
Distance 32380.21 m, after 414 s.
Distance 32192.58 m, after 415 s.
Distance 32004.92 m, after 416 s.
Distance 31817.24 m, after 417 s.
Distance 31629.53 m, after 418 s.
Distance 31441.79 m, after 419 s.
Distance 31254.03 m, after 420 s.
Distance 31066.23 m, after 421 s.
Distance 30878.39 m, after 422 s.
Distance 30690.53 m, after 423 s.
Distance 30502.63 m, after 424 s.
Distance 30314.69 m, after 425 s.
Distance 30126.71 m, after 426 s.
Distance 29938.69 m, after 427 s.
Distance 29750.63 m, after 428 s.
Distance 29562.53 m, after 429 s.
Distance 29374.38 m, after 430 s.
Distance 29186.19 m, after 431 s.
Distance 28997.95 m, after 432 s.
Distance 28809.67 m, after 433 s.
Distance 28621.33 m, after 434 s.
Distance 28432.95 m, after 435 s.
Distance 28244.51 m, after 436 s.
Distance 28056.02 m, after 437 s.
Distance 27867.48 m, after 438 s.
Distance 27678.89 m, after 439 s.
Distance 27490.23 m, after 440 s.
Distance 27301.52 m, after 441 s.
Distance 27112.76 m, after 442 s.
Distance 26923.93 m, after 443 s.
Distance 26735.05 m, after 444 s.
Distance 26546.1 m, after 445 s.
Distance 26357.1 m, after 446 s.
Distance 26168.03 m, after 447 s.
Distance 25978.9 m, after 448 s.
Distance 25789.7 m, after 449 s.
Distance 25600.44 m, after 450 s.
Distance 25411.11 m, after 451 s.
Distance 25221.72 m, after 452 s.
Distance 25032.26 m, after 453 s.
Distance 24842.73 m, after 454 s.
Distance 24653.13 m, after 455 s.
Distance 24463.47 m, after 456 s.
Distance 24273.73 m, after 457 s.
Distance 24083.93 m, after 458 s.
Distance 23894.05 m, after 459 s.
Distance 23704.1 m, after 460 s.
Distance 23514.08 m, after 461 s.
Distance 23323.99 m, after 462 s.
Distance 23133.82 m, after 463 s.
Distance 22943.58 m, after 464 s.
Distance 22753.27 m, after 465 s.
Distance 22562.88 m, after 466 s.
Distance 22372.42 m, after 467 s.
Distance 22181.88 m, after 468 s.
Distance 21991.27 m, after 469 s.
Distance 21800.58 m, after 470 s.
Distance 21609.81 m, after 471 s.
Distance 21418.97 m, after 472 s.
Distance 21228.05 m, after 473 s.
Distance 21037.05 m, after 474 s.
Distance 20845.98 m, after 475 s.
Distance 20654.83 m, after 476 s.
Distance 20463.6 m, after 477 s.
Distance 20272.3 m, after 478 s.
Distance 20080.92 m, after 479 s.
Distance 19889.46 m, after 480 s.
Distance 19697.92 m, after 481 s.
Distance 19506.31 m, after 482 s.
Distance 19314.62 m, after 483 s.
Distance 19122.85 m, after 484 s.
Distance 18931 m, after 485 s.
Distance 18739.07 m, after 486 s.
Distance 18547.07 m, after 487 s.
Distance 18354.99 m, after 488 s.
Distance 18162.84 m, after 489 s.
Distance 17970.61 m, after 490 s.
Distance 17778.3 m, after 491 s.
Distance 17585.91 m, after 492 s.
Distance 17393.45 m, after 493 s.
Distance 17200.92 m, after 494 s.
Distance 17008.31 m, after 495 s.
Distance 16815.62 m, after 496 s.
Distance 16622.86 m, after 497 s.
Distance 16430.02 m, after 498 s.
Distance 16237.12 m, after 499 s.
Distance 16044.13 m, after 500 s.
Distance 15851.08 m, after 501 s.
Distance 15657.96 m, after 502 s.
